Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Blake Griffin,44:20,.619,.619,.762,.000,0.0,14.5,7.3,18.5,3.2,0.0,12.5,23.4,108,103,7.1
Jerami Grant,42:31,.799,.786,.571,.571,2.5,22.7,12.6,9.8,0.0,5.9,5.4,18.8,151,103,10.3
Delon Wright,42:12,.733,.667,.333,1.000,7.6,7.6,7.6,16.6,0.0,2.0,7.2,14.3,151,110,5.2
Mason Plumlee,32:47,.500,.500,.167,.000,6.6,22.9,14.7,25.5,4.4,0.0,33.3,11.9,95,98,-0.8
Killian Hayes,19:30,.190,.143,.429,.286,0.0,16.5,8.3,16.1,0.0,0.0,20.2,21.9,44,109,-19.3
Derrick Rose,33:07,.368,.300,.133,.400,3.2,9.7,6.5,21.2,0.0,0.0,25.4,30.9,67,111,-15.1
Sviatoslav Mykhailiuk,23:34,.581,.500,.667,.333,0.0,13.7,6.8,16.3,4.0,0.0,22.5,24.4,94,101,-0.5
Josh Jackson,18:42,.436,.333,.500,.333,0.0,45.9,23.0,9.2,2.6,4.5,30.4,22.9,66,97,-5.0
Jahlil Okafor,18:27,.750,.750,.000,.000,5.8,17.5,11.6,0.0,0.0,0.0,0.0,9.4,151,109,-3.5
Sekou Doumbouya,8:48,.000,.000,.200,.000,12.2,12.2,12.2,0.0,0.0,0.0,0.0,24.6,15,111,-25.8
Saddiq Bey,6:01,.000,.000,1.000,1.000,17.9,17.9,17.9,0.0,0.0,0.0,0.0,20.7,25,109,-23.7
