Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DET,290,.531,.490,.459,.327,18.5,87.0,52.8,60.0,7.4,7.2,16.4,100.0,97.8,105.2
CLE,290,.570,.551,.303,.303,13.0,81.5,47.2,60.4,10.7,7.5,13.8,100.0,105.2,97.8
