Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Trae Young,32:27,7,21,.333,3,8,.375,4,4,1.000,2,3,5,7,1,1,3,2,21,+11
Cam Reddish,31:27,3,11,.273,2,4,.500,4,4,1.000,1,6,7,1,1,0,1,3,12,+6
De'Andre Hunter,31:11,9,10,.900,3,4,.750,2,2,1.000,1,5,6,1,0,0,0,2,23,0
Clint Capela,29:43,6,10,.600,0,0,,0,2,.000,3,8,11,6,0,0,1,3,12,+12
John Collins,25:28,9,14,.643,2,5,.400,0,0,,2,6,8,2,0,1,0,3,20,+9
Bogdan Bogdanović,25:31,2,6,.333,1,3,.333,2,2,1.000,1,1,2,1,0,0,2,2,7,+9
Solomon Hill,23:40,2,9,.222,2,7,.286,0,0,,0,4,4,1,1,1,0,1,6,+20
Kevin Huerter,21:02,4,8,.500,2,5,.400,0,0,,0,1,1,2,4,0,2,3,10,+14
Brandon Goodwin,15:33,1,4,.250,1,3,.333,0,0,,0,3,3,3,1,0,0,0,3,+7
Bruno Fernando,2:10,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,+2
Skylar Mays,0:54,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Nathan Knight,0:54,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
