Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Luka Dončić,34:34,4,11,.364,0,3,.000,7,8,.875,2,5,7,9,0,0,3,0,15,-10
Kristaps Porziņģis,31:53,8,14,.571,2,5,.400,5,7,.714,4,5,9,1,0,2,1,2,23,-9
Jalen Brunson,27:24,4,10,.400,3,4,.750,2,2,1.000,0,2,2,2,1,0,3,3,13,-3
Tim Hardaway,26:41,0,12,.000,0,6,.000,0,0,,1,4,5,1,0,0,2,1,0,-12
Willie Cauley-Stein,19:23,2,5,.400,0,0,,2,4,.500,0,3,3,0,1,0,3,4,6,-3
James Johnson,27:20,6,11,.545,2,6,.333,1,1,1.000,0,6,6,2,0,1,2,3,15,-20
Trey Burke,26:06,5,11,.455,2,6,.333,5,5,1.000,0,0,0,3,2,0,0,2,17,-16
Josh Green,19:03,2,2,1.000,0,0,,0,0,,1,2,3,2,0,0,0,0,4,-16
Wesley Iwundu,16:48,0,4,.000,0,4,.000,0,0,,0,2,2,1,1,0,0,1,0,-8
Tyrell Terry,3:20,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-4
Boban Marjanović,3:20,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,-4
Nate Hinton,2:04,0,0,,0,0,,0,0,,0,0,0,0,1,1,1,0,0,-5
Tyler Bey,2:04,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
