Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kevin Porter,36:35,6,13,.462,0,4,.000,2,6,.333,2,4,6,6,1,0,4,0,14,-27
Kelly Olynyk,35:58,5,10,.500,1,4,.250,6,7,.857,1,9,10,7,3,1,3,2,17,-5
Christian Wood,35:13,6,14,.429,0,5,.000,7,11,.636,3,5,8,3,0,1,2,3,19,-24
Jae'Sean Tate,29:29,3,11,.273,0,3,.000,2,4,.500,2,5,7,1,0,0,4,3,8,-22
Avery Bradley,20:29,3,5,.600,1,2,.500,0,0,,0,1,1,0,1,0,1,0,7,-10
Kenyon Martin,31:44,5,9,.556,1,2,.500,2,2,1.000,3,3,6,0,0,1,1,4,13,-27
DaQuan Jeffries,19:23,3,6,.500,3,6,.500,0,0,,2,2,4,0,1,1,0,5,9,-10
Armoni Brooks,17:46,1,7,.143,1,7,.143,0,0,,0,3,3,1,0,0,1,0,3,+1
Anthony Lamb,13:23,2,4,.500,1,2,.500,2,2,1.000,1,1,2,1,0,1,1,1,7,-1
