Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CLE,240,.618,.577,.346,.321,27.8,73.0,50.7,70.0,5.2,6.9,17.6,100.0,114.7,124.1
WAS,240,.592,.551,.348,.292,27.0,72.2,49.3,58.1,11.5,11.8,9.1,100.0,124.1,114.7
