Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Darius Garland,39:41,.618,.550,.400,.300,0.0,13.1,6.6,37.4,1.3,0.0,20.9,32.1,111,126,0.2
Cedi Osman,37:13,.738,.708,.500,.167,0.0,7.0,3.5,20.8,1.3,0.0,13.4,17.8,134,127,2.6
Jarrett Allen,34:20,.846,.833,.000,.750,27.2,18.9,23.0,10.7,2.9,7.2,15.8,24.5,150,116,13.2
Kevin Love,27:31,.667,.667,.333,.000,0.0,23.6,11.9,5.6,1.8,0.0,18.2,17.8,104,122,-0.3
Isaac Okoro,27:28,.519,.429,.286,.857,4.9,4.7,4.8,10.1,0.0,0.0,9.4,17.2,112,130,-8.3
Larry Nance,22:31,.317,.286,.429,.286,5.9,34.6,20.4,29.8,0.0,0.0,20.2,19.5,85,123,-8.8
Matthew Dellavedova,17:43,.500,.500,.600,.000,0.0,7.3,3.7,7.8,0.0,4.7,0.0,12.5,113,126,-5.9
Isaiah Hartenstein,13:40,.500,.500,.000,.000,0.0,9.5,4.8,10.7,0.0,0.0,33.3,19.5,70,129,-15.2
Lamar Stevens,8:36,,,,,0.0,0.0,0.0,14.0,0.0,0.0,100.0,5.2,48,132,-8.7
Dean Wade,6:09,.000,.000,1.000,.000,21.7,21.1,21.4,19.5,0.0,0.0,0.0,7.2,102,127,-3.0
Brodric Thomas,5:08,.000,.000,1.000,.000,0.0,25.3,12.8,0.0,0.0,0.0,0.0,8.7,0,126,-13.8
