Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
James Harden,44:02,12,23,.522,3,7,.429,3,4,.750,4,10,14,15,2,0,0,3,30,+16
Kyrie Irving,42:25,9,24,.375,6,10,.600,3,4,.750,0,6,6,7,0,1,0,0,27,+4
Joe Harris,40:04,3,10,.300,3,8,.375,0,0,,0,3,3,2,0,0,0,0,9,+9
DeAndre Jordan,35:28,3,7,.429,0,0,,2,2,1.000,6,7,13,5,0,3,2,2,8,+3
Bruce Brown,34:54,10,13,.769,2,3,.667,1,2,.500,1,2,3,1,3,0,2,3,23,+7
Landry Shamet,22:34,2,8,.250,2,7,.286,1,2,.500,0,4,4,1,0,1,0,2,7,+6
Tyler Johnson,21:20,1,5,.200,1,4,.250,0,0,,1,3,4,2,0,0,0,0,3,+5
Nicolas Claxton,17:18,7,9,.778,0,1,.000,3,3,1.000,0,3,3,1,1,3,0,2,17,+8
Andre Roberson,6:41,0,1,.000,0,1,.000,0,0,,1,0,1,1,0,0,1,1,0,-3
Tyler Cook,0:14,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
