Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Damian Lillard,36:23,.692,.605,.368,.579,3.6,9.4,6.7,43.8,1.3,0.0,7.7,32.0,144,105,9.9
CJ McCollum,35:55,.676,.625,.500,.250,0.0,9.5,5.1,25.6,1.3,4.5,5.3,23.6,137,101,7.9
Norman Powell,33:38,.618,.550,.300,.300,0.0,10.2,5.4,8.2,4.3,4.8,8.1,16.5,119,94,2.8
Robert Covington,30:28,1.000,1.000,.625,.000,0.0,22.5,12.0,4.8,4.7,2.7,11.1,13.3,157,94,12.1
Jusuf Nurkić,20:41,.564,.500,.000,.750,6.3,27.6,17.6,24.8,2.3,0.0,42.9,20.3,90,101,-4.9
Enes Kanter,26:33,1.025,1.000,.000,.500,4.9,30.1,18.3,5.2,0.0,0.0,17.0,10.0,173,105,0.3
Carmelo Anthony,21:55,.559,.500,.308,.231,0.0,15.6,8.3,0.0,2.2,0.0,17.3,35.6,87,103,-10.8
Derrick Jones,18:14,.300,.300,.400,.000,21.3,6.3,13.3,0.0,2.6,8.9,0.0,12.4,102,94,-1.9
Anfernee Simons,13:39,.000,.000,.500,.000,0.0,33.5,17.8,25.1,0.0,0.0,0.0,6.6,84,105,-8.1
Harry Giles,1:17,1.000,1.000,.000,.000,0.0,89.1,47.3,0.0,0.0,0.0,0.0,35.1,200,99,27.1
CJ Elleby,1:17,,,,,0.0,89.1,47.3,0.0,0.0,0.0,,0.0,0,99,-0.1
