Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Fred VanVleet,38:49,12,22,.545,5,12,.417,4,6,.667,1,3,4,7,2,0,4,3,33,+16
Pascal Siakam,38:46,8,23,.348,2,8,.250,5,6,.833,5,8,13,6,1,0,2,2,23,+14
Norman Powell,34:27,4,7,.571,1,4,.250,2,2,1.000,0,3,3,3,1,0,4,2,11,+19
OG Anunoby,26:52,5,9,.556,2,5,.400,1,1,1.000,2,5,7,1,1,1,1,4,13,+18
Kyle Lowry,21:57,7,12,.583,3,5,.600,1,1,1.000,0,6,6,6,2,0,2,3,18,+3
Chris Boucher,30:03,4,8,.500,4,7,.571,2,2,1.000,0,6,6,1,0,5,1,1,14,+13
DeAndre' Bembry,18:19,3,3,1.000,0,0,,0,2,.000,0,0,0,0,1,0,1,3,6,-17
Aron Baynes,17:43,2,3,.667,0,0,,0,1,.000,0,4,4,1,0,0,0,0,4,-3
Terence Davis,7:21,1,3,.333,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,-3
Matt Thomas,5:43,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-5
