Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Fred VanVleet,38:49,.670,.659,.545,.273,2.8,9.0,5.8,27.8,2.4,0.0,14.0,30.7,123,109,7.2
Pascal Siakam,38:46,.449,.391,.348,.261,14.1,24.2,18.9,20.6,1.2,0.0,7.2,29.7,108,110,-1.0
Norman Powell,34:27,.698,.643,.571,.286,0.0,10.2,4.9,10.3,1.3,0.0,33.7,14.4,98,111,-3.9
OG Anunoby,26:52,.689,.667,.556,.111,8.1,21.8,14.7,4.8,1.7,3.9,9.6,16.2,132,106,3.5
Kyle Lowry,21:57,.723,.708,.417,.083,0.0,32.0,15.4,42.7,4.2,0.0,13.9,27.4,135,102,14.5
Chris Boucher,30:03,.788,.750,.875,.250,0.0,23.4,11.3,4.0,0.0,17.4,10.1,13.7,138,100,8.7
DeAndre' Bembry,18:19,.773,1.000,.000,.667,0.0,0.0,0.0,0.0,2.5,0.0,20.5,11.1,103,109,-4.4
Aron Baynes,17:43,.581,.667,.000,.333,0.0,26.4,12.7,6.7,0.0,0.0,0.0,8.1,124,113,0.6
Terence Davis,7:21,.333,.333,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,69,116,-12.2
Matt Thomas,5:43,.000,.000,1.000,.000,0.0,20.5,9.9,0.0,0.0,0.0,0.0,7.3,0,113,-12.2
