Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
D'Angelo Russell,28:09,9,16,.563,3,7,.429,5,6,.833,0,3,3,3,0,1,3,3,26,-15
Malik Beasley,27:45,3,13,.231,3,6,.500,3,4,.750,0,4,4,2,1,0,3,1,12,-20
Juan Hernangómez,21:41,3,8,.375,2,5,.400,4,4,1.000,1,5,6,0,1,0,1,1,12,-13
Jarrett Culver,19:35,3,6,.500,1,3,.333,0,0,,3,2,5,2,0,0,1,1,7,-14
Ed Davis,13:38,0,1,.000,0,0,,0,0,,0,1,1,0,0,1,0,1,0,-3
Anthony Edwards,31:13,9,21,.429,3,10,.300,5,7,.714,2,2,4,1,2,0,4,2,26,-15
Ricky Rubio,28:33,0,4,.000,0,1,.000,2,2,1.000,1,4,5,10,5,0,2,2,2,-4
Jarred Vanderbilt,20:54,4,7,.571,0,0,,2,3,.667,3,7,10,1,2,0,0,2,10,-13
Naz Reid,16:01,4,7,.571,1,3,.333,4,7,.571,2,3,5,1,0,1,0,4,13,-2
Jake Layman,12:44,2,4,.500,0,2,.000,0,0,,0,0,0,0,0,1,1,0,4,-10
Jaden McDaniels,12:00,1,3,.333,1,3,.333,0,0,,2,2,4,3,0,0,1,2,3,+13
Jaylen Nowell,7:47,1,3,.333,0,1,.000,0,0,,1,0,1,1,0,0,0,0,2,+6
