Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIN,240,.544,.495,.441,.355,28.3,84.6,52.2,61.5,10.3,8.2,13.0,100.0,109.7,126.6
POR,240,.674,.644,.456,.256,15.4,71.7,47.8,51.0,9.4,11.5,13.0,100.0,126.6,109.7
