Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
LeBron James,30:56,.522,.500,.278,.389,3.4,29.7,16.7,53.6,0.0,4.1,4.5,31.2,115,121,9.3
Dennis Schröder,27:39,.400,.400,.300,.000,0.0,3.7,1.9,20.0,0.0,0.0,16.7,19.0,77,129,-9.2
Kentavious Caldwell-Pope,18:45,.509,.417,.667,.333,0.0,5.4,2.8,0.0,5.2,6.7,0.0,16.0,104,113,2.5
Marc Gasol,17:57,.625,.625,.750,.000,5.8,11.4,8.6,7.7,2.7,0.0,0.0,9.7,133,121,0.6
Anthony Davis,14:14,.568,.455,.091,.455,14.7,14.4,14.5,14.6,0.0,0.0,0.0,40.6,124,127,8.4
Kyle Kuzma,26:27,.690,.708,.333,.333,3.9,27.0,15.6,7.1,0.0,0.0,12.7,26.1,113,124,4.2
Talen Horton-Tucker,24:45,.519,.429,.143,.857,0.0,0.0,0.0,28.4,0.0,5.1,17.2,20.6,101,127,-3.3
Montrezl Harrell,24:15,.581,.667,.000,.333,0.0,25.3,12.8,5.5,0.0,0.0,22.5,8.0,87,124,-7.7
Alex Caruso,19:38,.799,.750,.500,.333,0.0,15.6,7.9,16.2,0.0,0.0,0.0,15.3,162,126,3.9
Wesley Matthews,16:58,.000,.000,.500,.000,6.2,18.1,12.2,7.1,0.0,7.4,33.3,7.7,40,121,-10.5
Markieff Morris,9:44,.000,.000,.400,.000,0.0,31.5,15.9,24.7,5.0,0.0,0.0,22.5,23,111,-9.9
Quinn Cook,4:21,.500,.500,.500,.000,0.0,23.5,11.9,0.0,0.0,0.0,33.3,30.2,57,124,-20.0
Alfonzo McKinnie,4:21,.532,1.000,.000,2.000,48.0,0.0,23.7,0.0,0.0,0.0,0.0,18.9,125,130,-1.6
