Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Nikola Vučević,32:48,.455,.455,.364,.000,2.9,25.5,13.6,29.5,0.0,5.4,4.3,30.7,94,106,2.0
Evan Fournier,32:34,.421,.393,.571,.429,0.0,9.6,4.6,16.3,1.5,0.0,15.3,26.4,77,110,-9.6
Michael Carter-Williams,30:04,.557,.500,.222,.222,6.3,13.9,9.9,30.0,0.0,3.0,16.8,17.3,111,110,-0.4
James Ennis,23:54,.347,.250,.500,1.000,3.9,17.5,10.4,13.0,0.0,0.0,14.8,12.4,81,111,-12.2
Al-Farouq Aminu,21:30,.500,.500,.333,.000,0.0,19.4,9.2,7.3,2.3,4.1,40.0,10.2,61,103,-7.3
Terrence Ross,27:22,.505,.458,.750,.167,3.4,26.7,14.5,27.0,7.1,3.2,7.2,22.2,106,91,9.5
Chuma Okeke,20:30,.615,.750,.750,.500,4.6,15.3,9.7,24.8,7.1,0.0,17.0,12.6,111,96,7.9
Dwayne Bacon,18:10,.333,.333,.167,.000,0.0,5.7,2.7,0.0,0.0,0.0,0.0,28.9,66,114,-17.2
Chasson Randle,17:56,.922,1.000,.750,.500,0.0,11.6,5.5,21.4,0.0,0.0,17.0,14.3,138,112,1.3
Khem Birch,15:12,.434,.250,.000,1.000,24.8,13.7,19.5,10.6,0.0,5.8,0.0,16.6,124,107,-3.3
