Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Nikola Vučević,32:48,9,22,.409,2,8,.250,0,0,,1,8,9,4,0,2,1,1,20,-18
Evan Fournier,32:34,4,14,.286,3,8,.375,3,6,.500,0,3,3,3,1,0,3,2,14,-10
Michael Carter-Williams,30:04,4,9,.444,1,2,.500,2,2,1.000,2,4,6,5,0,1,2,1,11,-3
James Ennis,23:54,1,4,.250,0,2,.000,2,4,.500,1,4,5,2,0,0,1,3,4,-16
Al-Farouq Aminu,21:30,1,3,.333,1,1,1.000,0,0,,0,4,4,1,1,1,2,1,3,-12
Terrence Ross,27:22,4,12,.333,3,9,.333,2,2,1.000,1,7,8,4,4,1,1,2,13,+1
Chuma Okeke,20:30,2,4,.500,2,3,.667,0,2,.000,1,3,4,3,3,0,1,0,6,+5
Dwayne Bacon,18:10,4,12,.333,0,2,.000,0,0,,0,1,1,0,0,0,0,2,8,-4
Chasson Randle,17:56,3,4,.750,2,3,.667,1,2,.500,0,2,2,2,0,0,1,2,9,-9
Khem Birch,15:12,1,4,.250,0,0,,3,4,.750,4,2,6,1,0,1,0,2,5,+6
