Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Zion Williamson,38:00,.575,.565,.000,.565,13.4,24.2,18.8,10.3,0.0,0.0,6.5,32.3,117,107,5.2
Brandon Ingram,34:57,.508,.452,.238,.286,0.0,17.5,8.8,28.8,0.0,0.0,14.5,31.6,98,109,-1.2
Lonzo Ball,34:19,.750,.750,.625,.000,0.0,6.0,3.0,19.7,2.6,0.0,20.0,23.3,118,105,8.6
Steven Adams,31:52,.515,.667,.000,.667,12.8,19.2,16.0,4.0,4.2,0.0,43.6,8.6,83,99,-1.3
Eric Bledsoe,22:40,.366,.333,.333,.833,0.0,13.5,6.8,17.3,6.0,0.0,19.6,18.0,74,96,-2.8
Naji Marshall,32:22,.444,.500,.600,.800,0.0,18.9,9.5,7.8,1.4,0.0,22.8,10.8,77,105,-5.1
Kira Lewis,16:36,.417,.417,.333,.000,0.0,6.2,3.1,16.4,5.4,5.4,14.3,16.9,85,95,4.4
Jaxson Hayes,13:55,.381,.286,.000,.286,7.3,22.0,14.7,0.0,3.2,0.0,0.0,22.6,90,100,-2.9
Wesley Iwundu,10:27,,,,,0.0,19.5,9.8,0.0,0.0,0.0,,0.0,0,108,-9.1
Willy Hernangómez,4:52,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.2,0,112,-18.0
