Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Trae Young,35:08,14,20,.700,4,9,.444,8,8,1.000,0,3,3,8,2,0,8,1,40,+2
Kevin Huerter,34:54,3,7,.429,1,4,.250,0,0,,0,2,2,2,2,0,1,2,7,+9
Cam Reddish,34:23,5,8,.625,1,2,.500,2,2,1.000,1,5,6,3,2,0,0,3,13,+14
Clint Capela,32:39,10,13,.769,0,0,,4,8,.500,4,9,13,0,0,1,1,3,24,+9
John Collins,27:55,6,9,.667,0,0,,8,8,1.000,2,4,6,2,0,1,2,5,20,+1
Danilo Gallinari,24:59,3,13,.231,2,6,.333,1,1,1.000,0,2,2,1,0,0,2,2,9,0
Solomon Hill,17:24,1,2,.500,0,1,.000,0,0,,0,1,1,1,1,0,0,1,2,-2
Tony Snell,16:15,1,3,.333,0,2,.000,0,0,,0,1,1,0,0,0,0,0,2,+1
Skylar Mays,12:52,1,1,1.000,0,0,,3,4,.750,1,1,2,2,1,0,0,0,5,+6
Bruno Fernando,3:30,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,0
