Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Damian Lillard,36:42,6,17,.353,3,11,.273,9,11,.818,0,5,5,9,0,0,0,1,24,+5
Robert Covington,36:32,5,10,.500,4,9,.444,0,0,,1,5,6,1,1,1,0,5,14,+6
CJ McCollum,35:56,10,21,.476,6,14,.429,0,0,,0,5,5,4,3,0,5,3,26,0
Derrick Jones,31:22,2,7,.286,0,3,.000,1,4,.250,2,1,3,1,3,1,1,0,5,-5
Jusuf Nurkić,28:01,6,15,.400,0,2,.000,0,0,,3,8,11,6,0,1,1,4,12,+3
Carmelo Anthony,27:58,4,9,.444,4,6,.667,0,0,,0,4,4,0,1,0,2,1,12,-9
Gary Trent,18:36,5,10,.500,2,5,.400,1,2,.500,1,0,1,0,0,0,1,1,13,-2
Enes Kanter,15:36,1,3,.333,0,0,,0,0,,3,7,10,2,0,0,1,1,2,-5
Anfernee Simons,5:04,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-6
Harry Giles,4:13,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-2
