Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Shai Gilgeous-Alexander,36:01,11,16,.688,2,4,.500,7,8,.875,1,5,6,7,2,1,2,3,31,+1
Darius Bazley,33:19,2,6,.333,1,4,.250,0,0,,1,4,5,2,0,2,1,1,5,-7
George Hill,28:05,6,12,.500,2,6,.333,0,0,,0,0,0,3,2,0,1,1,14,-5
Al Horford,27:47,9,17,.529,3,7,.429,1,1,1.000,0,6,6,3,1,1,2,4,22,+3
Luguentz Dort,25:23,4,6,.667,2,3,.667,3,3,1.000,0,3,3,0,1,0,2,3,13,-4
Hamidou Diallo,23:53,10,14,.714,1,4,.250,4,4,1.000,0,3,3,4,4,0,0,4,25,+17
Isaiah Roby,19:17,5,7,.714,2,4,.500,1,1,1.000,0,5,5,0,0,0,1,2,13,+8
Théo Maledon,18:39,1,7,.143,1,4,.250,0,0,,0,1,1,5,2,0,0,1,3,+18
Aleksej Pokusevski,13:38,1,4,.250,1,3,.333,0,0,,0,3,3,0,0,0,1,0,3,+16
Kenrich Williams,13:02,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,3,0,+16
Moses Brown,0:56,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
