Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dillon Brooks,30:52,10,16,.625,5,9,.556,3,5,.600,0,1,1,2,2,0,0,3,28,-1
Kyle Anderson,30:07,7,11,.636,3,6,.500,2,3,.667,2,6,8,6,1,0,2,1,19,-1
Ja Morant,29:15,3,8,.375,0,4,.000,4,6,.667,0,4,4,4,1,0,7,1,10,+1
Jonas Valančiūnas,27:18,7,9,.778,1,1,1.000,5,5,1.000,2,8,10,0,1,0,2,2,20,+6
Grayson Allen,25:23,3,9,.333,1,5,.200,1,1,1.000,0,1,1,3,0,0,0,2,8,+9
Desmond Bane,22:09,6,12,.500,3,6,.500,0,0,,0,3,3,3,2,1,1,1,15,+13
John Konchar,20:45,2,4,.500,1,3,.333,0,0,,0,2,2,6,2,0,1,2,5,+8
Xavier Tillman,20:42,5,7,.714,1,1,1.000,0,0,,2,4,6,0,1,0,0,1,11,+6
Tyus Jones,18:45,1,2,.500,1,2,.500,0,0,,2,3,5,5,1,0,0,0,3,+11
Killian Tillie,13:07,2,6,.333,1,4,.250,0,0,,1,1,2,1,0,1,0,0,5,+13
Sean McDermott,1:37,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
