Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHO,1,240,47,93,.505,15,32,.469,16,19,.842,13,32,45,35,4,9,7,22,125
PHI,0,240,34,78,.436,13,31,.419,24,27,.889,8,28,36,21,3,7,12,16,105
