Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Andrew Wiggins,41:23,8,17,.471,1,3,.333,0,0,,0,1,1,1,2,1,3,2,17,0
Draymond Green,36:43,7,8,.875,2,3,.667,2,2,1.000,0,7,7,7,4,0,2,5,18,+16
Stephen Curry,35:42,14,24,.583,10,18,.556,15,16,.938,0,6,6,4,0,0,5,3,53,+16
Kent Bazemore,34:58,5,12,.417,3,6,.500,1,2,.500,0,3,3,2,1,0,2,5,14,-1
Kevon Looney,31:03,0,3,.000,0,2,.000,0,0,,4,7,11,3,1,0,1,3,0,-2
Juan Toscano-Anderson,24:17,1,1,1.000,0,0,,0,0,,0,5,5,3,1,0,1,1,2,0
Jordan Poole,17:28,2,9,.222,0,5,.000,0,0,,0,1,1,1,0,1,1,1,4,-3
Damion Lee,14:11,2,6,.333,2,6,.333,2,2,1.000,0,0,0,1,2,1,0,1,8,+15
Nico Mannion,3:50,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,1,1,0,+4
Gary Payton,0:14,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0
Mychal Mulder,0:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
