Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
GSW,1,240,39,81,.481,18,44,.409,20,22,.909,4,32,36,23,11,3,16,22,116
DEN,0,240,39,83,.470,8,26,.308,21,25,.840,10,31,41,23,11,2,19,24,107
