Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dennis Schröder,34:28,3,11,.273,1,3,.333,4,6,.667,0,5,5,4,4,1,5,3,11,-2
LeBron James,34:21,5,13,.385,1,4,.250,7,11,.636,0,3,3,10,1,0,3,4,18,+11
Kentavious Caldwell-Pope,27:53,2,6,.333,0,2,.000,3,3,1.000,1,4,5,1,1,0,1,1,7,-10
Markieff Morris,18:38,2,3,.667,2,3,.667,2,2,1.000,0,7,7,2,0,1,1,0,8,-1
Damian Jones,15:42,2,3,.667,0,0,,3,4,.750,0,1,1,0,0,0,1,3,7,+1
Montrezl Harrell,32:09,8,11,.727,0,1,.000,1,2,.500,1,5,6,1,1,3,0,3,17,+2
Kyle Kuzma,30:28,8,18,.444,3,6,.500,5,6,.833,3,10,13,1,1,0,2,1,24,+3
Wesley Matthews,21:50,1,3,.333,0,1,.000,1,1,1.000,0,0,0,0,1,0,1,3,3,+19
Talen Horton-Tucker,17:11,2,7,.286,0,2,.000,2,2,1.000,1,1,2,0,1,0,1,2,6,-5
Alex Caruso,7:20,1,1,1.000,0,0,,2,2,1.000,0,2,2,1,0,0,0,0,4,+7
