Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dennis Schröder,34:28,.403,.318,.273,.545,0.0,14.5,7.9,18.7,5.5,2.7,26.8,24.0,69,92,-3.4
LeBron James,34:21,.504,.423,.308,.846,0.0,8.7,4.8,51.7,1.4,0.0,14.4,26.9,105,104,1.7
Kentavious Caldwell-Pope,27:53,.478,.333,.333,.500,4.3,14.3,9.8,5.6,1.7,0.0,12.0,13.2,97,102,-3.2
Markieff Morris,18:38,1.031,1.000,1.000,.667,0.0,37.6,20.5,17.9,0.0,5.0,20.5,11.6,158,96,13.2
Damian Jones,15:42,.735,.667,.000,1.333,0.0,6.4,3.5,0.0,0.0,0.0,17.4,16.3,120,108,-5.4
Montrezl Harrell,32:09,.715,.727,.091,.182,3.7,15.6,10.2,6.8,1.5,8.6,0.0,16.4,142,96,7.5
Kyle Kuzma,30:28,.581,.528,.333,.333,11.8,32.8,23.3,7.4,1.6,0.0,8.8,33.0,111,97,5.2
Wesley Matthews,21:50,.436,.333,.333,.333,0.0,0.0,0.0,0.0,2.2,0.0,22.5,9.0,68,105,-7.7
Talen Horton-Tucker,17:11,.381,.286,.286,.286,7.0,5.8,6.3,0.0,2.8,0.0,11.3,22.9,76,102,-9.4
Alex Caruso,7:20,1.064,1.000,.000,2.000,0.0,27.3,14.9,23.8,0.0,0.0,0.0,11.4,225,102,11.8
