Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Delon Wright,35:41,3,8,.375,1,2,.500,3,4,.750,1,6,7,6,0,1,2,2,10,-6
Jerami Grant,35:20,3,19,.158,2,9,.222,3,4,.750,2,7,9,3,2,1,2,5,11,-8
Wayne Ellington,28:19,6,9,.667,4,6,.667,1,2,.500,1,3,4,2,2,0,1,0,17,-14
Mason Plumlee,19:28,2,5,.400,0,0,,3,4,.750,1,4,5,2,0,1,4,6,7,+3
Saddiq Bey,19:18,4,9,.444,2,5,.400,0,0,,1,2,3,0,1,0,0,1,10,-9
Josh Jackson,24:24,4,8,.500,1,2,.500,2,3,.667,0,1,1,2,0,3,3,4,11,+8
Isaiah Stewart,19:18,3,5,.600,0,0,,2,3,.667,0,5,5,1,1,2,1,4,8,-2
Sekou Doumbouya,18:48,4,10,.400,1,3,.333,4,4,1.000,2,2,4,1,1,0,0,0,13,+1
Sviatoslav Mykhailiuk,17:53,4,6,.667,3,4,.750,4,6,.667,0,4,4,3,1,0,2,3,15,+13
Saben Lee,12:19,1,1,1.000,0,0,,0,0,,0,1,1,4,1,0,0,1,2,+2
Jahlil Okafor,9:10,3,6,.500,0,2,.000,0,0,,0,0,0,1,0,0,0,2,6,-8
