Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jamal Murray,35:47,4,11,.364,2,4,.500,4,4,1.000,1,4,5,4,1,0,1,0,14,+30
Gary Harris,35:07,3,7,.429,0,2,.000,1,1,1.000,1,1,2,7,2,0,1,1,7,+31
Nikola Jokić,34:06,9,14,.643,1,5,.200,2,2,1.000,2,9,11,3,0,1,1,2,21,+16
Paul Millsap,24:25,5,9,.556,1,4,.250,0,0,,3,4,7,3,1,0,2,2,11,+9
Will Barton,21:16,4,8,.500,2,5,.400,0,0,,0,3,3,1,0,1,3,1,10,+12
Michael Porter,24:59,7,12,.583,3,7,.429,0,0,,0,5,5,1,4,0,3,3,17,+8
JaMychal Green,19:40,4,10,.400,3,7,.429,4,4,1.000,3,7,10,1,1,0,0,1,15,+12
Monte Morris,16:40,2,9,.222,0,3,.000,0,0,,1,1,2,5,1,0,1,0,4,-3
Facundo Campazzo,10:07,0,4,.000,0,3,.000,0,0,,0,0,0,1,2,1,0,0,0,-2
R.J. Hampton,7:40,0,2,.000,0,1,.000,0,0,,0,0,0,0,2,0,1,1,0,+6
Markus Howard,2:52,2,2,1.000,2,2,1.000,0,0,,0,0,0,2,0,0,0,0,6,+4
Zeke Nnaji,2:27,2,3,.667,0,0,,0,0,,0,2,2,0,0,0,0,0,4,+4
Vlatko Čančar,2:27,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,1,0,+4
Bol Bol,2:27,0,0,,0,0,,0,0,,0,1,1,1,0,1,0,0,0,+4
