Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jamal Murray,37:59,10,17,.588,1,5,.200,3,3,1.000,1,2,3,6,2,0,1,2,24,+17
Nikola Jokić,36:24,15,23,.652,2,3,.667,5,5,1.000,4,6,10,11,2,0,2,1,37,+18
Will Barton,34:28,6,11,.545,2,6,.333,0,0,,0,8,8,5,1,1,2,1,14,+13
Monte Morris,29:31,5,10,.500,0,2,.000,0,0,,0,2,2,3,1,1,2,1,10,+8
Michael Porter,24:46,4,9,.444,3,6,.500,0,0,,1,6,7,0,1,1,0,4,11,+8
PJ Dozier,22:39,8,17,.471,2,5,.400,1,2,.500,0,2,2,1,0,0,0,4,19,+28
Vlatko Čančar,22:25,1,3,.333,0,1,.000,2,2,1.000,1,6,7,1,2,0,2,2,4,+22
Zeke Nnaji,15:40,3,4,.750,0,1,.000,0,0,,2,2,4,0,1,0,1,0,6,+8
Isaiah Hartenstein,11:36,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,4,0,+13
Bol Bol,2:16,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,3,+10
Greg Whittington,2:16,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+10
