Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Devin Booker,34:09,9,18,.500,2,5,.400,4,4,1.000,1,6,7,7,0,1,6,3,24,+8
Mikal Bridges,32:35,2,7,.286,1,3,.333,1,2,.500,1,3,4,3,3,1,1,1,6,+5
Deandre Ayton,29:51,9,13,.692,0,0,,0,3,.000,4,4,8,0,3,1,3,1,18,+2
Chris Paul,26:36,2,8,.250,2,3,.667,3,3,1.000,0,4,4,10,2,0,0,0,9,-9
Jae Crowder,25:00,8,12,.667,8,12,.667,2,3,.667,0,2,2,2,1,0,1,6,26,+9
Cameron Johnson,23:00,4,7,.571,3,5,.600,0,1,.000,0,1,1,4,3,0,1,2,11,-3
Cameron Payne,21:24,4,12,.333,3,6,.500,0,0,,1,1,2,4,0,0,0,2,11,+15
Jevon Carter,18:18,3,6,.500,3,5,.600,0,0,,1,3,4,3,0,0,0,2,9,+1
Dario Šarić,17:51,3,8,.375,2,3,.667,1,2,.500,3,2,5,0,1,0,1,1,9,+6
Torrey Craig,11:16,1,3,.333,1,3,.333,0,0,,1,4,5,0,1,0,0,0,3,-4
