Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bruce Brown,34:18,.406,.364,.182,.273,7.2,12.2,9.4,9.5,2.9,0.0,7.5,16.6,92,122,-3.5
Timothé Luwawu-Cabarrot,33:57,.382,.353,.529,.176,0.0,15.4,6.8,5.1,0.0,0.0,17.9,28.0,66,129,-14.2
Tyler Johnson,24:23,.400,.286,.571,.571,0.0,8.6,3.8,0.0,0.0,0.0,0.0,15.3,88,131,-11.0
Jeff Green,17:28,.182,.182,.273,.000,0.0,23.9,10.6,0.0,0.0,7.6,8.3,29.3,36,122,-18.7
Joe Harris,4:57,.000,.000,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0,134,-29.6
Alize Johnson,32:58,.745,.733,.067,.067,12.6,31.7,21.0,23.0,3.0,0.0,6.1,21.3,146,115,14.8
Chris Chiozza,28:29,.313,.313,.563,.000,0.0,0.0,0.0,65.6,3.5,0.0,5.9,25.4,86,125,1.9
Reggie Perry,27:56,.607,.556,.444,.222,5.9,22.4,13.2,6.1,3.6,0.0,9.2,16.6,118,117,3.0
Nicolas Claxton,23:24,.340,.300,.400,.400,0.0,13.4,5.9,0.0,2.1,0.0,0.0,10.7,74,124,-8.7
DeAndre Jordan,12:10,.667,.667,.000,.000,20.4,8.6,15.2,14.6,0.0,0.0,0.0,10.5,157,131,1.9
