Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bruce Brown,34:18,4,11,.364,0,2,.000,2,3,.667,3,4,7,2,2,0,1,1,10,-42
Timothé Luwawu-Cabarrot,33:57,5,17,.294,2,9,.222,2,3,.667,0,5,5,1,0,0,4,3,14,-30
Tyler Johnson,24:23,2,7,.286,0,4,.000,3,4,.750,0,2,2,0,0,0,0,2,7,-44
Jeff Green,17:28,2,11,.182,0,3,.000,0,0,,0,4,4,0,0,1,1,0,4,-22
Joe Harris,4:57,0,3,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-12
Alize Johnson,32:58,11,15,.733,0,1,.000,1,1,1.000,5,10,15,3,2,0,1,1,23,-4
Chris Chiozza,28:29,4,16,.250,2,9,.222,0,0,,0,0,0,11,2,0,1,0,10,+8
Reggie Perry,27:56,4,9,.444,2,4,.500,2,2,1.000,2,6,8,1,2,0,1,2,12,+8
Nicolas Claxton,23:24,1,5,.200,1,2,.500,1,2,.500,0,3,3,0,1,0,0,1,4,-2
DeAndre Jordan,12:10,2,3,.667,0,0,,0,0,,3,1,4,1,0,0,0,0,4,-10
