Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NOP,1,240,52,92,.565,7,11,.636,18,23,.783,10,43,53,27,5,5,13,15,129
UTA,0,240,46,101,.455,17,43,.395,15,18,.833,11,28,39,26,11,7,8,22,124
