Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Nikola Vučević,32:58,11,18,.611,2,2,1.000,2,2,1.000,2,7,9,2,0,0,1,0,26,-23
Cole Anthony,30:29,2,9,.222,1,2,.500,2,2,1.000,0,3,3,6,0,2,2,3,7,-3
Evan Fournier,30:10,7,15,.467,3,8,.375,8,8,1.000,0,3,3,4,0,3,1,2,25,-18
Aaron Gordon,26:25,1,9,.111,1,3,.333,0,0,,1,4,5,5,0,0,4,4,3,-23
James Ennis,19:15,3,4,.750,1,1,1.000,1,2,.500,0,1,1,0,1,0,1,5,8,-15
Terrence Ross,26:58,7,16,.438,2,3,.667,0,0,,0,3,3,1,3,2,2,0,16,+1
Gary Clark,26:26,1,6,.167,0,5,.000,0,0,,3,1,4,4,1,0,0,1,2,-4
Khem Birch,25:55,4,6,.667,0,0,,0,0,,10,4,14,3,0,1,2,4,8,+11
Dwayne Bacon,17:50,4,12,.333,0,1,.000,4,4,1.000,1,3,4,0,3,0,0,4,12,+4
Jordan Bone,1:47,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,0
Mohamed Bamba,1:47,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,0
