Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,1,240,40,96,.417,10,26,.385,17,18,.944,17,30,47,25,8,8,14,23,107
SAC,0,240,45,92,.489,14,33,.424,17,26,.654,17,33,50,30,8,3,15,18,121
