Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Oshae Brissett,39:37,5,11,.455,4,7,.571,4,6,.667,2,8,10,1,2,5,1,2,18,-7
Malcolm Brogdon,27:40,5,14,.357,1,7,.143,7,7,1.000,0,4,4,4,0,0,3,1,18,-27
Caris LeVert,23:56,7,14,.500,0,2,.000,2,2,1.000,0,3,3,2,0,2,1,0,16,-24
JaKarr Sampson,22:56,3,5,.600,0,0,,0,0,,3,2,5,1,0,2,4,3,6,-25
Edmond Sumner,20:10,1,6,.167,1,3,.333,1,2,.500,0,2,2,2,1,0,2,5,4,-16
Justin Holiday,23:23,2,4,.500,1,3,.333,0,0,,0,3,3,2,0,0,0,2,5,-25
T.J. McConnell,22:52,4,8,.500,1,1,1.000,0,0,,0,1,1,6,1,0,1,0,9,-31
Aaron Holiday,21:02,1,7,.143,0,2,.000,2,2,1.000,0,0,0,5,1,1,1,0,4,+4
Doug McDermott,14:26,6,9,.667,0,2,.000,1,3,.333,1,2,3,1,1,0,0,1,13,-12
Amida Brimah,8:32,2,2,1.000,0,0,,2,2,1.000,0,3,3,0,0,2,0,1,6,+19
Kelan Martin,8:16,3,4,.750,2,2,1.000,1,2,.500,1,1,2,0,0,0,0,2,9,+19
Cassius Stanley,7:10,1,2,.500,0,1,.000,2,2,1.000,0,2,2,1,0,0,0,0,4,+20
