Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
ORL,240,.468,.441,.298,.234,27.8,83.8,50.5,36.8,5.1,2.2,9.6,100.0,99.3,127.0
BOS,240,.643,.608,.477,.216,16.2,72.2,49.5,55.6,7.2,6.1,9.4,100.0,127.0,99.3
