Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Nikola Vučević,34:38,.643,.635,.269,.038,2.8,24.3,12.5,22.5,1.5,3.5,3.6,37.1,122,126,11.6
Evan Fournier,33:54,.391,.375,.350,.050,0.0,24.8,11.1,16.6,3.0,3.5,0.0,28.2,87,123,-4.9
Dwayne Bacon,29:10,.732,.688,.375,.250,0.0,12.3,5.5,0.0,0.0,0.0,0.0,14.3,142,135,-3.4
Michael Carter-Williams,25:30,.512,.500,.000,.500,0.0,9.4,4.2,32.7,0.0,0.0,17.0,10.8,122,134,-5.7
Al-Farouq Aminu,22:16,.583,.583,.333,.000,17.6,10.8,14.5,0.0,2.3,0.0,0.0,12.6,139,130,-2.1
Terrence Ross,31:39,.296,.250,.375,.125,3.1,11.4,6.8,12.0,1.6,0.0,0.0,25.0,75,131,-13.5
Chasson Randle,22:30,.571,.571,.714,.000,0.0,5.3,2.4,39.7,2.2,0.0,0.0,14.6,140,131,3.6
Chuma Okeke,22:22,.833,.833,.333,.000,4.4,5.4,4.8,10.8,0.0,0.0,0.0,6.3,177,136,-1.9
Mohamed Bamba,13:22,.917,.917,.500,.000,0.0,35.9,16.1,0.0,0.0,9.0,14.3,24.5,127,124,10.5
Gary Clark,4:39,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,136,-14.2
