Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,1,240,44,96,.458,14,34,.412,7,8,.875,7,30,37,27,6,3,3,18,109
UTA,0,240,45,85,.529,17,45,.378,17,24,.708,10,42,52,29,2,3,12,14,124
