Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Nikola Vučević,34:38,14,26,.538,5,7,.714,1,1,1.000,1,7,8,4,1,1,1,4,34,-10
Evan Fournier,33:54,7,20,.350,1,7,.143,1,1,1.000,0,7,7,4,2,1,0,2,16,-18
Dwayne Bacon,29:10,5,8,.625,1,3,.333,2,2,1.000,0,3,3,0,0,0,0,0,13,0
Michael Carter-Williams,25:30,2,4,.500,0,0,,1,2,.500,0,2,2,7,0,0,1,5,5,-17
Al-Farouq Aminu,22:16,3,6,.500,1,2,.500,0,0,,4,2,6,0,1,0,0,1,7,-14
Terrence Ross,31:39,4,16,.250,0,6,.000,2,2,1.000,1,3,4,3,1,0,0,1,10,-14
Chasson Randle,22:30,3,7,.429,2,5,.400,0,0,,0,1,1,7,1,0,0,3,8,+2
Chuma Okeke,22:22,2,3,.667,1,1,1.000,0,0,,1,1,2,2,0,0,0,0,5,+1
Mohamed Bamba,13:22,4,6,.667,3,3,1.000,0,0,,0,4,4,0,0,1,1,1,11,-5
Gary Clark,4:39,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,0
