Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Luka Dončić,37:55,.597,.540,.400,.240,6.7,36.9,23.6,58.5,0.0,0.0,22.4,42.6,112,104,5.3
Dorian Finney-Smith,32:38,.533,.500,.625,.125,3.9,9.2,6.8,4.3,1.6,4.0,10.6,13.1,109,104,-1.3
Josh Richardson,30:47,.615,.500,.700,.500,4.1,0.0,1.8,0.0,1.7,0.0,7.6,19.5,124,108,-4.0
Willie Cauley-Stein,24:08,.778,.714,.000,.857,10.5,20.7,16.2,13.7,2.1,5.4,0.0,18.1,174,99,10.5
Maxi Kleber,18:24,.000,.000,1.000,.000,13.7,38.0,27.3,20.1,0.0,0.0,50.0,4.9,110,103,-3.7
Tim Hardaway,31:16,1.071,1.071,.714,.000,0.0,22.4,12.5,13.9,0.0,0.0,12.5,23.2,165,107,20.7
James Johnson,20:16,.000,.000,.500,.000,0.0,14.8,8.3,6.1,0.0,0.0,20.0,11.2,16,109,-15.7
Jalen Brunson,18:34,.436,.333,.167,.333,0.0,0.0,0.0,30.6,0.0,0.0,0.0,16.8,124,112,-4.3
Dwight Powell,14:33,.500,.500,.000,.000,17.4,0.0,7.7,0.0,3.5,8.9,0.0,6.2,144,99,-0.1
Trey Burke,8:42,.300,.300,.600,.000,0.0,11.5,6.4,0.0,0.0,0.0,16.7,31.3,53,109,-26.7
Wesley Iwundu,2:44,,,,,0.0,36.6,20.4,0.0,0.0,0.0,,0.0,0,104,-3.3
