Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Luka Dončić,37:55,12,25,.480,3,10,.300,6,6,1.000,2,14,16,11,0,0,8,3,33,+28
Dorian Finney-Smith,32:38,3,8,.375,2,5,.400,1,1,1.000,1,3,4,1,1,1,1,3,9,+22
Josh Richardson,30:47,4,10,.400,2,7,.286,5,5,1.000,1,0,1,0,1,0,1,6,15,+15
Willie Cauley-Stein,24:08,5,7,.714,0,0,,5,6,.833,2,5,7,2,1,1,0,4,15,+18
Maxi Kleber,18:24,0,1,.000,0,1,.000,0,0,,2,7,9,3,0,0,1,5,0,+16
Tim Hardaway,31:16,11,14,.786,8,10,.800,0,0,,0,7,7,2,0,0,2,1,30,+18
James Johnson,20:16,0,4,.000,0,2,.000,0,0,,0,3,3,1,0,0,1,2,0,-22
Jalen Brunson,18:34,2,6,.333,0,1,.000,2,2,1.000,0,0,0,4,0,0,0,1,6,-4
Dwight Powell,14:33,1,2,.500,0,0,,0,0,,2,0,2,0,1,1,0,3,2,-9
Trey Burke,8:42,1,5,.200,1,3,.333,0,0,,0,1,1,0,0,0,1,3,3,-13
Wesley Iwundu,2:44,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-4
