Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Giannis Antetokounmpo,27:46,.539,.500,.263,.947,4.2,42.3,24.1,52.3,3.2,5.7,6.9,43.4,118,81,9.4
Jrue Holiday,25:56,.611,.611,.667,.000,0.0,4.1,2.2,21.4,5.1,0.0,0.0,14.5,134,88,4.9
Khris Middleton,25:20,.700,.700,.200,.000,0.0,8.4,4.4,37.1,5.3,3.1,16.7,19.7,129,84,8.9
Donte DiVincenzo,19:21,1.100,1.100,.800,.000,0.0,5.5,2.9,7.7,2.3,0.0,16.7,12.9,157,94,7.4
Brook Lopez,15:56,.643,.643,.857,.000,0.0,20.1,10.5,9.1,0.0,4.9,0.0,18.3,123,92,2.2
Bobby Portis,25:12,.838,.833,.333,.667,9.3,42.3,26.6,5.5,0.0,6.2,20.5,16.1,135,88,4.0
Bryn Forbes,22:04,.911,.889,.667,.222,0.0,0.0,0.0,0.0,2.0,0.0,16.8,22.4,129,95,5.4
D.J. Augustin,18:49,.000,.000,1.000,.000,0.0,5.7,3.0,12.1,2.4,0.0,33.3,13.3,26,94,-14.9
Pat Connaughton,15:33,.935,.900,.600,.400,7.5,27.4,17.9,9.4,2.9,0.0,0.0,15.8,184,89,14.2
Thanasis Antetokounmpo,15:07,.000,.000,1.000,.000,7.7,0.0,3.7,15.1,2.9,0.0,50.0,11.0,53,93,-11.5
Jordan Nwora,9:57,.608,.500,.250,1.000,0.0,32.2,16.8,0.0,8.9,0.0,14.8,28.3,102,76,1.5
Sam Merrill,9:32,.000,.000,1.000,.000,0.0,11.2,5.9,0.0,0.0,0.0,66.7,13.1,0,98,-23.2
D.J. Wilson,9:27,.375,.375,.750,.000,0.0,22.6,11.8,13.8,4.7,0.0,20.0,22.0,70,86,-4.6
