Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIL,240,.642,.624,.529,.353,12.2,86.7,51.2,64.3,14.8,9.8,14.8,100.0,116.5,88.7
CHI,240,.501,.471,.299,.230,13.3,87.8,48.8,47.4,9.2,15.0,17.3,100.0,88.7,116.5
