Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Giannis Antetokounmpo,27:46,9,19,.474,1,5,.200,10,18,.556,1,11,12,8,2,2,2,4,29,+31
Jrue Holiday,25:56,4,9,.444,3,6,.500,0,0,,0,1,1,4,3,0,0,2,11,+27
Khris Middleton,25:20,6,10,.600,2,2,1.000,0,0,,0,2,2,6,3,1,2,2,14,+20
Donte DiVincenzo,19:21,4,5,.800,3,4,.750,0,0,,0,1,1,1,1,0,1,0,11,+20
Brook Lopez,15:56,3,7,.429,3,6,.500,0,0,,0,3,3,1,0,1,0,3,9,+13
Bobby Portis,25:12,4,6,.667,2,2,1.000,3,4,.750,2,10,12,1,0,2,2,2,13,+9
Bryn Forbes,22:04,6,9,.667,4,6,.667,2,2,1.000,0,0,0,0,1,0,2,1,18,+9
D.J. Augustin,18:49,0,4,.000,0,4,.000,0,0,,0,1,1,2,1,0,2,0,0,+14
Pat Connaughton,15:33,3,5,.600,3,3,1.000,2,2,1.000,1,4,5,1,1,0,0,1,11,+12
Thanasis Antetokounmpo,15:07,0,2,.000,0,2,.000,0,0,,1,0,1,2,1,0,2,2,0,-11
Jordan Nwora,9:57,2,4,.500,0,1,.000,3,4,.750,0,3,3,0,2,0,1,1,7,+2
Sam Merrill,9:32,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,2,1,0,+2
D.J. Wilson,9:27,1,4,.250,1,3,.333,0,0,,0,2,2,1,1,0,1,0,3,+2
