Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Donovan Mitchell,35:22,.688,.658,.421,.421,3.4,8.3,6.1,25.9,0.0,0.0,11.8,32.2,132,119,6.5
Royce O'Neale,32:02,.583,.583,.667,.000,15.0,18.3,16.8,14.8,0.0,0.0,14.3,9.8,142,117,1.6
Joe Ingles,31:04,.654,.654,.615,.000,0.0,6.3,3.5,31.6,1.6,2.5,7.1,20.1,139,113,6.8
Rudy Gobert,30:16,.773,1.000,.000,.667,4.0,48.5,28.5,13.4,1.7,5.1,27.9,15.9,109,101,6.5
Bojan Bogdanović,27:44,.490,.313,.750,.625,4.3,7.1,5.8,8.3,0.0,0.0,8.9,18.0,112,119,-6.7
Jordan Clarkson,28:26,.533,.500,.563,.125,0.0,20.7,11.4,25.4,0.0,0.0,10.6,29.6,111,116,-2.6
Georges Niang,20:16,.813,.813,.625,.000,0.0,9.7,5.3,7.1,0.0,0.0,0.0,17.6,158,119,6.9
Derrick Favors,16:27,.806,.750,.000,1.250,7.3,29.8,19.7,0.0,0.0,0.0,13.9,19.5,144,114,-1.7
Miye Oni,14:32,.750,.750,1.000,.000,16.5,6.7,11.1,0.0,0.0,0.0,0.0,12.3,162,119,1.3
Trent Forrest,1:17,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,120,-7.0
Jarrell Brantley,1:17,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,120,-5.8
Juwan Morgan,1:17,.000,.000,1.000,.000,0.0,0.0,0.0,83.1,0.0,0.0,0.0,34.8,68,120,-25.7
