Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Donovan Mitchell,35:22,10,19,.526,5,8,.625,6,8,.750,1,3,4,6,0,0,3,0,31,+12
Royce O'Neale,32:02,3,6,.500,1,4,.250,0,0,,4,6,10,4,0,0,1,1,7,+4
Joe Ingles,31:04,7,13,.538,3,8,.375,0,0,,0,2,2,7,1,1,1,3,17,+25
Rudy Gobert,30:16,6,6,1.000,0,0,,0,4,.000,1,15,16,3,1,2,3,1,12,+16
Bojan Bogdanović,27:44,2,8,.250,1,6,.167,5,5,1.000,1,2,3,2,0,0,1,1,10,+2
Jordan Clarkson,28:26,7,16,.438,2,9,.222,2,2,1.000,0,6,6,5,0,0,2,1,18,+1
Georges Niang,20:16,5,8,.625,3,5,.600,0,0,,0,2,2,1,0,0,0,1,13,+13
Derrick Favors,16:27,3,4,.750,0,0,,4,5,.800,1,5,6,0,0,0,1,3,10,+1
Miye Oni,14:32,2,4,.500,2,4,.500,0,0,,2,1,3,0,0,0,0,2,6,+7
Trent Forrest,1:17,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Juwan Morgan,1:17,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0,-2
Jarrell Brantley,1:17,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
