Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Robert Covington,35:06,.417,.417,.833,.000,0.0,27.4,14.1,17.0,1.4,5.2,25.0,10.3,83,95,-1.9
Damian Lillard,33:37,.649,.523,.455,.591,2.7,10.4,6.7,12.9,1.5,0.0,6.7,39.9,127,104,11.0
Gary Trent,33:03,.417,.417,.500,.000,0.0,10.6,5.4,33.2,1.5,0.0,0.0,24.6,101,104,-1.0
Derrick Jones,29:06,.621,.583,.500,.167,19.0,12.0,15.4,0.0,0.0,0.0,0.0,10.0,157,106,-3.1
Enes Kanter,27:05,.500,.500,.000,.000,3.4,29.0,16.6,11.9,1.8,0.0,0.0,10.0,121,96,-3.5
Carmelo Anthony,26:56,.632,.594,.563,.313,0.0,9.7,5.0,0.0,0.0,10.1,5.2,32.2,116,100,7.8
Anfernee Simons,21:40,.500,.500,.727,.000,0.0,20.1,10.4,17.0,0.0,0.0,8.3,25.0,97,103,-4.7
Rodney Hood,16:59,.000,.000,.000,.000,0.0,5.1,2.6,8.1,2.9,0.0,0.0,5.3,32,102,-9.5
CJ Elleby,9:11,.333,.333,.667,.000,0.0,0.0,0.0,0.0,5.4,0.0,0.0,14.7,68,96,-11.3
Harry Giles,7:17,,,,,12.7,47.9,30.8,18.8,0.0,12.4,100.0,12.4,53,85,-7.7
