Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Devin Booker,35:45,6,18,.333,1,4,.250,3,4,.750,1,6,7,5,2,0,5,2,16,+18
Mikal Bridges,34:50,7,9,.778,3,4,.750,0,0,,0,6,6,3,3,0,0,1,17,+14
Chris Paul,33:37,8,16,.500,1,2,.500,3,3,1.000,0,1,1,9,0,0,3,1,20,+11
Jae Crowder,28:39,3,6,.500,3,5,.600,1,1,1.000,0,4,4,2,1,0,2,3,10,+9
Deandre Ayton,17:39,3,7,.429,0,0,,2,2,1.000,1,5,6,0,0,0,1,5,8,+12
Dario Šarić,23:33,1,4,.250,0,2,.000,0,0,,1,4,5,1,0,0,3,1,2,-1
Cameron Payne,18:34,4,8,.500,1,2,.500,2,2,1.000,0,5,5,4,0,0,1,0,11,+4
Abdel Nader,16:02,4,9,.444,1,2,.500,1,3,.333,2,1,3,0,0,1,1,2,10,-6
Langston Galloway,15:34,5,6,.833,4,5,.800,0,0,,1,1,2,3,1,0,1,2,14,+3
Frank Kaminsky,13:55,2,3,.667,0,1,.000,1,2,.500,0,1,1,2,1,0,0,1,5,+4
Jalen Smith,1:52,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-8
