Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,0,240,39,94,.415,8,24,.333,22,25,.880,16,31,47,26,8,5,18,28,108
GSW,1,240,44,89,.494,14,30,.467,28,37,.757,15,31,46,21,13,10,15,19,130
