Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Malik Beasley,30:03,.727,.667,.500,.333,0.0,24.3,12.0,0.0,1.6,0.0,12.7,30.7,127,124,7.5
Ricky Rubio,25:36,.307,.125,.125,.500,8.0,8.2,8.1,55.6,1.8,0.0,29.1,21.0,87,129,-6.2
Jarred Vanderbilt,24:35,.676,.625,.000,.250,16.6,4.2,10.5,13.4,3.8,6.6,18.4,17.3,125,122,4.4
Naz Reid,24:02,.344,.344,.375,.000,17.0,26.1,21.5,6.9,0.0,6.8,11.1,29.2,80,122,-13.0
Josh Okogie,16:51,,,,,0.0,0.0,0.0,7.3,2.8,0.0,,0.0,221,129,-6.5
Anthony Edwards,27:13,.466,.346,.231,.538,7.5,3.8,5.7,5.5,1.7,0.0,11.1,25.9,101,130,-7.4
Jaden McDaniels,25:42,.354,.389,.333,.222,4.0,16.2,10.0,11.2,1.8,0.0,0.0,15.0,92,126,-7.1
Jordan McLaughlin,22:24,.625,.625,.167,.000,0.0,9.3,4.6,44.6,2.1,0.0,14.3,24.4,118,128,2.2
Jarrett Culver,14:43,.532,.000,.000,2.000,0.0,7.1,3.5,0.0,0.0,0.0,21.0,12.6,99,133,-12.9
Jake Layman,13:32,.500,.500,.000,.000,0.0,23.1,11.4,22.2,0.0,6.0,20.0,14.4,95,124,-4.2
Ed Davis,12:52,.500,.500,.000,.000,23.8,32.4,28.1,11.8,0.0,0.0,0.0,12.1,136,124,-3.7
Ashton Hagans,2:27,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15.9,0,136,-29.2
