Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIL,240,.616,.590,.426,.160,28.6,86.3,60.2,60.9,8.2,14.0,9.9,100.0,126.5,88.8
ORL,240,.461,.419,.419,.221,13.7,71.4,39.8,59.4,8.2,11.1,12.9,100.0,88.8,126.5
