Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Russell Westbrook,43:33,13,24,.542,3,6,.500,7,11,.636,1,14,15,9,0,0,4,3,36,+6
Bradley Beal,42:25,10,29,.345,0,9,.000,10,11,.909,1,3,4,6,0,0,4,2,30,-13
Rui Hachimura,42:22,3,13,.231,0,5,.000,0,2,.000,0,3,3,3,2,0,0,3,6,-11
Deni Avdija,20:10,0,2,.000,0,2,.000,0,0,,0,4,4,2,1,1,0,3,0,+2
Alex Len,15:38,4,5,.800,0,0,,0,0,,1,4,5,0,0,2,0,0,8,-5
Daniel Gafford,25:57,7,11,.636,0,0,,4,6,.667,0,7,7,0,0,4,2,5,18,+16
Isaac Bonga,21:16,1,4,.250,0,3,.000,0,0,,0,2,2,1,0,0,1,2,2,+13
Raul Neto,21:03,2,2,1.000,0,0,,2,2,1.000,0,4,4,0,1,0,1,2,6,+10
Ish Smith,14:37,3,3,1.000,0,0,,0,0,,0,2,2,3,1,0,1,0,6,+6
Robin Lopez,11:25,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,2,2,-9
Garrison Mathews,6:34,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,2,3,-5
