Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Shai Gilgeous-Alexander,33:20,.943,.950,.300,.500,0.0,20.6,10.8,32.0,0.0,0.0,29.1,21.5,137,117,7.0
Justin Jackson,29:10,.581,.500,.500,.333,0.0,6.7,3.5,13.0,0.0,0.0,36.8,15.5,84,120,-7.7
Luguentz Dort,28:58,.504,.536,.571,.143,3.8,10.1,7.1,0.0,0.0,0.0,0.0,21.4,106,119,-4.8
Darius Bazley,28:31,.214,.214,.286,.000,7.7,13.7,10.9,8.9,0.0,4.5,12.5,23.3,56,115,-13.6
Isaiah Roby,28:06,.713,.792,.167,.250,15.5,10.5,12.9,0.0,1.7,4.6,7.0,21.2,134,112,4.6
Hamidou Diallo,22:00,.658,.667,.000,.222,9.9,26.7,18.8,0.0,4.3,2.9,23.3,24.4,101,103,0.9
Théo Maledon,20:11,.451,.417,.833,.667,0.0,4.9,2.6,18.7,0.0,0.0,20.5,20.1,88,121,-10.3
Mike Muscala,19:54,1.087,1.083,.667,.167,0.0,24.6,13.0,15.6,0.0,0.0,13.4,15.6,181,116,11.3
Aleksej Pokusevski,19:29,.125,.125,.500,.000,5.6,25.1,15.9,18.2,0.0,6.7,11.1,19.2,53,110,-9.6
Kenrich Williams,9:34,.000,.000,1.000,.000,0.0,10.2,5.4,0.0,0.0,0.0,50.0,8.7,0,119,-16.5
Josh Hall,0:47,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,0,122,-58.4
