Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Devin Booker,30:00,11,20,.550,3,5,.600,7,7,1.000,0,2,2,5,0,0,0,3,32,+28
Deandre Ayton,24:00,4,7,.571,0,0,,1,2,.500,1,6,7,2,1,1,0,2,9,+15
Mikal Bridges,23:27,7,10,.700,2,5,.400,1,2,.500,0,2,2,0,0,3,1,1,17,+16
Jae Crowder,22:40,3,5,.600,2,4,.500,3,4,.750,0,4,4,2,1,1,3,3,11,+12
Chris Paul,21:48,8,8,1.000,1,1,1.000,0,0,,1,4,5,12,3,0,1,2,17,+16
Cameron Payne,26:12,4,9,.444,1,3,.333,0,0,,1,5,6,8,1,2,2,1,9,+21
Jevon Carter,25:30,2,4,.500,0,2,.000,0,0,,1,3,4,4,2,0,1,2,4,+15
Torrey Craig,19:22,3,4,.750,1,1,1.000,0,0,,0,4,4,0,3,0,1,2,7,+15
Cameron Johnson,17:42,6,9,.667,3,5,.600,2,2,1.000,0,2,2,1,1,1,0,1,17,+18
Dario Šarić,17:04,4,9,.444,1,5,.200,2,2,1.000,2,1,3,2,0,0,0,1,11,+17
Jalen Smith,6:56,1,4,.250,0,1,.000,0,0,,0,1,1,0,0,0,1,2,2,+5
Ty-Shon Alexander,5:19,1,1,1.000,1,1,1.000,1,2,.500,0,1,1,0,0,0,0,0,4,+7
