Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Devin Booker,30:00,.693,.625,.250,.350,0.0,7.0,4.1,22.0,0.0,0.0,0.0,33.8,147,113,3.7
Deandre Ayton,24:00,.571,.571,.000,.286,6.1,26.1,17.7,8.7,2.0,3.9,0.0,14.4,131,100,-1.1
Mikal Bridges,23:27,.781,.800,.500,.200,0.0,8.9,5.2,0.0,0.0,12.0,8.4,22.3,129,106,3.4
Jae Crowder,22:40,.814,.800,.800,.800,0.0,18.4,10.7,8.9,2.1,4.2,30.7,18.9,111,102,-0.8
Chris Paul,21:48,1.063,1.063,.125,.000,6.7,19.1,13.9,72.6,6.5,0.0,11.1,18.1,200,94,27.6
Cameron Payne,26:12,.500,.500,.333,.000,5.6,19.9,13.9,31.4,1.8,7.2,18.2,18.4,117,100,2.4
Jevon Carter,25:30,.500,.500,.500,.000,5.7,12.3,9.5,15.0,3.7,0.0,20.0,8.6,122,103,-1.1
Torrey Craig,19:22,.875,.875,.250,.000,0.0,21.6,12.5,0.0,7.4,0.0,20.0,11.3,120,91,3.0
Cameron Johnson,17:42,.860,.833,.556,.222,0.0,11.8,6.9,7.2,2.7,5.3,0.0,24.5,165,102,13.9
Dario Šarić,17:04,.557,.500,.556,.222,17.0,6.1,10.7,13.2,0.0,0.0,0.0,25.4,133,114,-3.8
Jalen Smith,6:56,.250,.250,.250,.000,0.0,15.1,8.8,0.0,0.0,0.0,20.0,31.7,40,110,-36.2
Ty-Shon Alexander,5:19,1.064,1.500,1.000,2.000,0.0,19.6,11.4,0.0,0.0,0.0,0.0,15.5,182,109,9.4
