Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
WAS,0,240,35,84,.417,15,37,.405,18,25,.720,14,35,49,20,6,5,17,17,103
MIA,1,240,36,83,.434,12,35,.343,16,22,.727,9,35,44,24,11,2,13,21,100
