Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Darius Bazley,30:45,6,11,.545,0,2,.000,2,3,.667,1,6,7,2,0,0,4,3,14,-33
Aleksej Pokusevski,29:38,3,11,.273,1,6,.167,1,2,.500,0,2,2,5,2,0,5,1,8,-28
Moses Brown,27:19,5,8,.625,0,0,,1,2,.500,3,5,8,1,1,0,3,2,11,-13
Kenrich Williams,26:04,4,5,.800,0,1,.000,0,2,.000,1,3,4,4,0,0,5,1,8,-30
Théo Maledon,22:13,4,8,.500,1,2,.500,1,2,.500,0,1,1,2,2,0,5,1,10,-17
Ty Jerome,30:59,8,12,.667,4,8,.500,2,2,1.000,0,2,2,2,1,0,1,1,22,-15
Sviatoslav Mykhailiuk,24:28,1,5,.200,0,2,.000,0,0,,0,2,2,0,0,0,5,0,2,-8
Isaiah Roby,21:12,2,9,.222,0,5,.000,3,4,.750,3,5,8,4,2,1,1,4,7,-15
Jaylen Hoard,15:50,1,5,.200,0,1,.000,1,4,.250,3,1,4,1,1,0,0,2,3,-2
Charlie Brown,11:32,1,4,.250,1,3,.333,2,2,1.000,0,0,0,0,2,0,0,1,5,+6
