Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Darius Bazley,30:45,.568,.545,.182,.273,3.7,25.3,13.8,12.2,0.0,0.0,24.5,21.8,90,121,-7.0
Aleksej Pokusevski,29:38,.337,.318,.545,.182,0.0,8.8,4.1,26.9,3.1,0.0,29.6,23.3,63,117,-8.0
Moses Brown,27:19,.619,.625,.000,.250,12.6,23.7,17.8,6.7,1.7,0.0,25.3,17.8,98,117,-3.9
Kenrich Williams,26:04,.680,.800,.200,.400,4.4,14.9,9.3,26.7,0.0,0.0,46.0,17.1,79,123,-7.1
Théo Maledon,22:13,.563,.563,.250,.250,0.0,5.8,2.7,16.4,4.2,0.0,36.0,25.6,73,115,-6.7
Ty Jerome,30:59,.854,.833,.667,.167,0.0,8.4,3.9,13.7,1.5,0.0,7.2,18.4,156,121,9.1
Sviatoslav Mykhailiuk,24:28,.200,.200,.400,.000,0.0,10.6,5.0,0.0,0.0,0.0,50.0,16.8,20,124,-21.7
Isaiah Roby,21:12,.325,.222,.556,.444,16.2,30.6,22.9,29.7,4.4,4.1,8.5,22.7,91,107,0.3
Jaylen Hoard,15:50,.222,.200,.200,.800,21.7,8.2,15.3,9.5,2.9,0.0,0.0,17.5,75,117,-8.3
Charlie Brown,11:32,.512,.375,.750,.500,0.0,0.0,0.0,0.0,8.1,0.0,0.0,17.3,116,107,4.8
