Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
RJ Barrett,40:22,.715,.773,.273,.182,5.3,2.3,3.7,17.2,1.3,0.0,7.8,15.1,141,129,6.2
Julius Randle,35:00,.507,.438,.250,.250,6.1,21.1,14.1,19.8,0.0,0.0,10.1,26.7,107,121,0.4
Mitchell Robinson,30:41,.608,.750,.000,1.000,3.5,21.1,12.9,5.0,0.0,7.1,0.0,8.9,131,118,1.0
Alec Burks,23:14,.294,.214,.500,.214,4.6,23.8,14.9,6.9,2.3,0.0,6.1,33.2,67,114,-12.6
Elfrid Payton,21:22,.286,.286,.286,.000,5.0,4.3,4.6,14.3,0.0,0.0,22.2,19.9,63,131,-15.4
Austin Rivers,27:27,.893,.893,.500,.000,3.9,6.7,5.4,9.4,0.0,0.0,6.7,25.8,160,130,15.8
Immanuel Quickley,22:52,.235,.091,.364,.364,0.0,16.1,8.7,6.2,2.4,0.0,13.6,30.5,49,119,-17.3
Nerlens Noel,17:19,.500,.500,.000,.000,6.2,16.0,11.4,8.3,9.3,12.6,0.0,5.5,134,96,12.2
Obi Toppin,13:00,1.000,1.000,.000,.000,0.0,14.2,7.6,0.0,0.0,0.0,33.3,10.9,116,125,-1.9
Kevin Knox,7:38,.000,.000,.000,.000,0.0,12.1,6.5,0.0,0.0,0.0,50.0,12.4,0,127,-21.1
Theo Pinson,1:04,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.3,200,134,39.8
