Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kawhi Leonard,36:33,13,25,.520,5,6,.833,5,7,.714,1,7,8,5,2,1,5,1,36,+25
Nicolas Batum,35:22,2,6,.333,2,4,.500,2,2,1.000,0,10,10,2,2,1,0,1,8,+15
Reggie Jackson,26:57,4,6,.667,1,2,.500,6,7,.857,0,1,1,4,0,0,3,4,15,+7
Serge Ibaka,20:08,4,4,1.000,0,0,,2,2,1.000,3,0,3,2,0,0,0,2,10,+6
Patrick Beverley,18:10,2,4,.500,0,1,.000,2,2,1.000,0,3,3,1,0,1,0,4,6,+8
Lou Williams,28:31,10,15,.667,2,3,.667,5,5,1.000,1,4,5,4,2,0,3,1,27,+4
Marcus Morris,25:28,3,12,.250,2,7,.286,2,2,1.000,0,4,4,1,1,0,1,1,10,-1
Terance Mann,19:48,2,4,.500,0,0,,0,0,,2,3,5,2,1,0,0,4,4,-9
Ivica Zubac,17:11,1,5,.200,0,0,,1,2,.500,3,4,7,2,0,1,2,2,3,-4
Luke Kennard,11:52,0,1,.000,0,0,,0,0,,1,1,2,0,1,0,1,0,0,-16
