Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kawhi Leonard,36:33,.641,.620,.240,.280,3.5,17.3,11.5,27.4,2.7,2.4,15.1,39.6,117,110,7.7
Nicolas Batum,35:22,.581,.500,.667,.333,0.0,25.6,14.9,7.1,2.8,2.5,0.0,8.5,139,106,2.4
Reggie Jackson,26:57,.826,.750,.333,1.167,0.0,3.4,2.0,21.0,0.0,0.0,24.8,19.6,134,123,-1.9
Serge Ibaka,20:08,1.025,1.000,.000,.500,18.8,0.0,7.9,15.2,0.0,0.0,0.0,10.6,217,125,6.8
Patrick Beverley,18:10,.615,.500,.250,.500,0.0,15.0,8.7,7.4,0.0,4.9,0.0,11.7,142,115,-3.4
Lou Williams,28:31,.785,.733,.200,.333,4.4,12.7,9.2,27.9,3.4,0.0,14.9,31.0,140,112,11.0
Marcus Morris,25:28,.388,.333,.583,.167,0.0,14.2,8.3,5.3,1.9,0.0,7.2,23.8,86,114,-10.0
Terance Mann,19:48,.500,.500,.000,.000,12.8,13.7,13.3,13.4,2.5,0.0,0.0,8.8,143,113,-1.2
Ivica Zubac,17:11,.255,.200,.000,.400,22.1,21.1,21.5,14.6,0.0,5.2,25.4,20.1,79,113,-11.9
Luke Kennard,11:52,.000,.000,.000,.000,10.6,7.6,8.9,0.0,4.1,0.0,50.0,7.4,38,112,-8.1
