Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
James Harden,30:55,5,16,.313,1,6,.167,5,5,1.000,1,6,7,6,1,0,3,2,16,-23
John Wall,29:54,4,11,.364,0,1,.000,2,3,.667,0,0,0,5,2,1,3,0,10,-18
Christian Wood,25:54,8,18,.444,2,5,.400,0,0,,2,6,8,1,0,0,2,1,18,-23
P.J. Tucker,22:53,0,1,.000,0,1,.000,0,0,,0,1,1,1,2,1,0,2,0,-19
David Nwaba,10:28,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,0,0,-12
Jae'Sean Tate,25:07,4,9,.444,0,2,.000,1,1,1.000,1,2,3,0,1,1,0,4,9,+2
Eric Gordon,20:37,5,10,.500,3,8,.375,0,0,,0,0,0,2,1,1,0,1,13,-17
Sterling Brown,17:55,1,7,.143,0,3,.000,0,0,,2,0,2,1,4,0,1,2,2,-9
DeMarcus Cousins,17:51,5,9,.556,2,4,.500,1,1,1.000,3,7,10,3,1,0,1,3,13,+3
Ben McLemore,16:55,4,9,.444,3,6,.500,0,0,,0,3,3,1,1,0,3,1,11,+12
Mason Jones,12:00,1,4,.250,1,3,.333,2,4,.500,0,3,3,1,1,0,0,2,5,+9
Kenyon Martin,5:16,0,2,.000,0,1,.000,0,0,,0,0,0,2,0,0,0,0,0,+7
Bruno Caboclo,4:15,1,1,1.000,0,0,,1,2,.500,1,3,4,0,0,0,0,1,3,+3
