Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CHI,240,.642,.610,.477,.360,18.4,82.5,56.8,61.4,3.5,10.5,19.4,100.0,111.1,111.9
GSW,240,.550,.490,.452,.288,17.5,81.6,43.2,59.5,14.8,8.9,9.3,100.0,111.9,111.1
